id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,qasm_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
16192,2161,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,9,160,0,351,0,606,231,948,905.8130430290475,grover_5__tket__wisq_rules__wisq_bqskit
16193,2161,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,9,160,0,351,0,534,248,740,1205.2786740222946,grover_5__tket__wisq_rules__wisq_rules
16205,1857,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,9,160,0,351,0,535,238,765,312.52798848506063,grover_5__wisq_bqskit__tket__tket
16206,1857,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,9,160,0,351,0,584,202,930,608.115266148001,grover_5__wisq_bqskit__tket__wisq_bqskit
16207,1857,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,9,160,0,351,0,526,231,731,907.5638546627016,grover_5__wisq_bqskit__tket__wisq_rules
16210,1860,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,9,160,0,351,0,592,228,910,686.6075525190681,grover_5__wisq_bqskit__wisq_bqskit__tket
16211,1860,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,9,160,0,351,0,686,221,1238,981.475805205293,grover_5__wisq_bqskit__wisq_bqskit__wisq_bqskit
16212,1860,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,9,160,0,351,0,636,237,1086,1280.9730228967965,grover_5__wisq_bqskit__wisq_bqskit__wisq_rules
16215,1861,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,9,160,0,351,0,528,238,773,1017.1317563792692,grover_5__wisq_bqskit__wisq_rules__tket
16216,1861,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,9,160,0,351,0,626,232,1088,1312.4960059234872,grover_5__wisq_bqskit__wisq_rules__wisq_bqskit
16217,1861,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,9,160,0,351,0,573,250,967,1611.986644377932,grover_5__wisq_bqskit__wisq_rules__wisq_rules
16229,1662,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,9,160,0,351,0,525,240,676,611.188643546775,grover_5__wisq_rules__tket__tket
16230,1662,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,9,160,0,351,0,610,219,986,906.8387616835536,grover_5__wisq_rules__tket__wisq_bqskit
16231,1662,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,9,160,0,351,0,482,238,633,1206.3141382709146,grover_5__wisq_rules__tket__wisq_rules
16234,1665,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,9,160,0,351,0,528,226,787,989.3212931836024,grover_5__wisq_rules__wisq_bqskit__tket
16235,1665,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,9,160,0,351,0,737,217,1211,1284.1953157931566,grover_5__wisq_rules__wisq_bqskit__wisq_bqskit
16236,1665,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,9,160,0,351,0,674,233,1160,1583.7223836462945,grover_5__wisq_rules__wisq_bqskit__wisq_rules
16239,1666,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,9,160,0,351,0,527,240,678,1315.3987646875903,grover_5__wisq_rules__wisq_rules__tket
16240,1666,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,9,160,0,351,0,665,214,1152,1610.964794752188,grover_5__wisq_rules__wisq_rules__wisq_bqskit
16241,1666,grover_5,17,grover_5,feynman,benchmarks/ai_transpile/qasm/feynman/grover_5.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,9,160,0,351,0,684,248,1098,1910.4923588689417,grover_5__wisq_rules__wisq_rules__wisq_rules
16298,2316,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,17,129,98,213,0,286,225,456,16.055294473655522,ham15-low__tket__tket__tket
16299,2316,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,17,129,98,213,0,390,195,692,311.7075825929642,ham15-low__tket__tket__wisq_bqskit
16300,2316,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,17,129,98,213,0,249,196,377,610.8909315653145,ham15-low__tket__tket__wisq_rules
16303,2319,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,17,129,98,213,0,268,192,422,429.1217949837446,ham15-low__tket__wisq_bqskit__tket
16304,2319,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,17,129,98,213,0,415,188,686,724.9174876818433,ham15-low__tket__wisq_bqskit__wisq_bqskit
16305,2319,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,17,129,98,213,0,240,194,374,1024.2634760728106,ham15-low__tket__wisq_bqskit__wisq_rules
16308,2320,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,17,129,98,213,0,240,198,380,610.7829701555893,ham15-low__tket__wisq_rules__tket
16309,2320,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,17,129,98,213,0,372,193,638,906.6804658463224,ham15-low__tket__wisq_rules__wisq_bqskit
16310,2320,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,17,129,98,213,0,247,201,384,1206.027904848568,ham15-low__tket__wisq_rules__wisq_rules
16321,1945,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,17,129,98,213,0,284,199,453,313.7554971985519,ham15-low__wisq_bqskit__tket__tket
16322,1945,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,17,129,98,213,0,389,194,780,608.7629081513733,ham15-low__wisq_bqskit__tket__wisq_bqskit
16323,1945,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,17,129,98,213,0,269,195,430,908.077650198713,ham15-low__wisq_bqskit__tket__wisq_rules
16326,1948,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,17,129,98,213,0,302,197,504,708.8009649496526,ham15-low__wisq_bqskit__wisq_bqskit__tket
16327,1948,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,17,129,98,213,0,406,205,719,1002.9072127798572,ham15-low__wisq_bqskit__wisq_bqskit__wisq_bqskit
16328,1948,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,17,129,98,213,0,344,208,556,1302.2309664571658,ham15-low__wisq_bqskit__wisq_bqskit__wisq_rules
16331,1949,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,17,129,98,213,0,287,198,455,907.4971676487476,ham15-low__wisq_bqskit__wisq_rules__tket
16332,1949,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,17,129,98,213,0,364,206,646,1203.0821341583503,ham15-low__wisq_bqskit__wisq_rules__wisq_bqskit
16333,1949,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,17,129,98,213,0,305,211,506,1502.3368054917082,ham15-low__wisq_bqskit__wisq_rules__wisq_rules
16345,766,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,17,129,98,213,0,316,202,451,611.3571349941194,ham15-low__wisq_rules__tket__tket
16346,766,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,17,129,98,213,0,404,192,773,906.7383498456328,ham15-low__wisq_rules__tket__wisq_bqskit
16347,766,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,17,129,98,213,0,288,199,431,1206.1281257672235,ham15-low__wisq_rules__tket__wisq_rules
16350,769,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,17,129,98,213,0,415,196,679,1026.7497846493495,ham15-low__wisq_rules__wisq_bqskit__tket
16351,769,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,17,129,98,213,0,508,201,924,1321.1825316250324,ham15-low__wisq_rules__wisq_bqskit__wisq_bqskit
16352,769,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,17,129,98,213,0,480,207,833,1620.6261018700898,ham15-low__wisq_rules__wisq_bqskit__wisq_rules
16355,770,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,17,129,98,213,0,292,200,453,1206.5247473418713,ham15-low__wisq_rules__wisq_rules__tket
16356,770,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,17,129,98,213,0,404,203,699,1501.312114614062,ham15-low__wisq_rules__wisq_rules__wisq_bqskit
16357,770,ham15-low,19,ham15-low,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-low.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,17,129,98,213,0,322,214,500,1800.7243719724938,ham15-low__wisq_rules__wisq_rules__wisq_rules
16384,682,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,17,255,42,452,0,764,486,1158,28.98572012688965,ham15-med__tket__tket__tket
16385,682,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,17,255,42,452,0,779,412,1448,320.5185931464657,ham15-med__tket__tket__wisq_bqskit
16386,682,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,17,255,42,452,0,639,408,914,619.804409484379,ham15-med__tket__tket__wisq_rules
16389,685,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,17,255,42,452,0,710,389,1134,736.9043147945777,ham15-med__tket__wisq_bqskit__tket
16390,685,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,17,255,42,452,0,947,388,1622,1027.000366859138,ham15-med__tket__wisq_bqskit__wisq_bqskit
16391,685,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,17,255,42,452,0,687,391,1111,1326.2909480948,ham15-med__tket__wisq_bqskit__wisq_rules
16394,686,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,17,255,42,452,0,619,389,909,620.5244555734098,ham15-med__tket__wisq_rules__tket
16395,686,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,17,255,42,452,0,922,376,1527,912.749888055958,ham15-med__tket__wisq_rules__wisq_bqskit
16396,686,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,17,255,42,452,0,612,392,896,1212.0688296938315,ham15-med__tket__wisq_rules__wisq_rules
16403,2388,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,17,255,42,452,0,765,431,1118,320.2655885228887,ham15-med__wisq_bqskit__tket__tket
16404,2388,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,17,255,42,452,0,867,398,1534,612.2398499324918,ham15-med__wisq_bqskit__tket__wisq_bqskit
16405,2388,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,17,255,42,452,0,631,389,988,911.4508184110746,ham15-med__wisq_bqskit__tket__wisq_rules
16407,2390,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,17,255,42,452,0,772,419,1220,866.99500090722,ham15-med__wisq_bqskit__wisq_bqskit__tket
16408,2390,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,17,255,42,452,0,1157,418,2055,1156.8547981688753,ham15-med__wisq_bqskit__wisq_bqskit__wisq_bqskit
16409,2390,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,17,255,42,452,0,918,443,1549,1456.510887778364,ham15-med__wisq_bqskit__wisq_bqskit__wisq_rules
16411,2391,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,17,255,42,452,0,682,420,1063,912.2278574667872,ham15-med__wisq_bqskit__wisq_rules__tket
16412,2391,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,17,255,42,452,0,1100,438,1971,1203.5744445323944,ham15-med__wisq_bqskit__wisq_rules__wisq_bqskit
16413,2391,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,17,255,42,452,0,827,445,1387,1502.9008889170364,ham15-med__wisq_bqskit__wisq_rules__wisq_rules
16424,1479,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,17,255,42,452,0,665,425,1018,618.2667564908043,ham15-med__wisq_rules__tket__tket
16425,1479,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,17,255,42,452,0,981,405,1677,910.5563742434606,ham15-med__wisq_rules__tket__wisq_bqskit
16426,1479,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,17,255,42,452,0,610,398,916,1209.7287620529532,ham15-med__wisq_rules__tket__wisq_rules
16429,1482,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,17,255,42,452,0,771,434,1203,1031.3024080479518,ham15-med__wisq_rules__wisq_bqskit__tket
16430,1482,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,17,255,42,452,0,1079,439,1987,1322.1921714358032,ham15-med__wisq_rules__wisq_bqskit__wisq_bqskit
16431,1482,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,17,255,42,452,0,1024,454,1678,1621.4266549814492,ham15-med__wisq_rules__wisq_bqskit__wisq_rules
16434,1483,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,17,255,42,452,0,719,455,1067,1211.5909365704283,ham15-med__wisq_rules__wisq_rules__tket
16435,1483,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,17,255,42,452,0,1218,451,2076,1502.9336136840284,ham15-med__wisq_rules__wisq_rules__wisq_bqskit
16436,1483,ham15-med,20,ham15-med,feynman,benchmarks/ai_transpile/qasm/feynman/ham15-med.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,17,255,42,452,0,996,469,1572,1802.2276814291256,ham15-med__wisq_rules__wisq_rules__wisq_rules
16499,1753,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,5,23,4,23,0,54,28,68,4.731614477001131,mod5_4__tket__tket__tket
16500,1753,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,5,23,4,23,0,70,17,127,304.46087167598307,mod5_4__tket__tket__wisq_bqskit
16501,1753,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,5,23,4,23,0,43,25,59,603.6321897655725,mod5_4__tket__tket__wisq_rules
16504,1756,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,5,23,4,23,0,69,19,98,305.01686577964574,mod5_4__tket__wisq_bqskit__tket
16505,1756,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,5,23,4,23,0,86,18,140,604.7410693587735,mod5_4__tket__wisq_bqskit__wisq_bqskit
16506,1756,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,5,23,4,23,0,68,19,100,903.8452229751274,mod5_4__tket__wisq_bqskit__wisq_rules
16509,1757,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,5,23,4,23,0,51,25,60,603.8407424772158,mod5_4__tket__wisq_rules__tket
16510,1757,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,5,23,4,23,0,63,18,122,903.6688862219452,mod5_4__tket__wisq_rules__wisq_bqskit
16511,1757,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,5,23,4,23,0,51,26,61,1202.7607606500387,mod5_4__tket__wisq_rules__wisq_rules
16524,821,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,5,23,4,23,0,67,19,120,304.2388323144987,mod5_4__wisq_bqskit__tket__tket
16525,821,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,5,23,4,23,0,65,19,120,603.9565877616405,mod5_4__wisq_bqskit__tket__wisq_bqskit
16526,821,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,5,23,4,23,0,65,19,120,903.1223432244732,mod5_4__wisq_bqskit__tket__wisq_rules
16529,824,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,5,23,4,23,0,71,17,107,604.4374763155356,mod5_4__wisq_bqskit__wisq_bqskit__tket
16530,824,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,5,23,4,23,0,80,17,115,904.0288789616898,mod5_4__wisq_bqskit__wisq_bqskit__wisq_bqskit
16531,824,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,5,23,4,23,0,79,17,123,1203.290755330585,mod5_4__wisq_bqskit__wisq_bqskit__wisq_rules
16534,825,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,5,23,4,23,0,68,19,123,903.324260703288,mod5_4__wisq_bqskit__wisq_rules__tket
16535,825,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,5,23,4,23,0,72,18,130,1203.2011027196422,mod5_4__wisq_bqskit__wisq_rules__wisq_bqskit
16536,825,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,5,23,4,23,0,78,19,148,1502.177690810524,mod5_4__wisq_bqskit__wisq_rules__wisq_rules
