id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
16441,1358,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_ai__wisq_rules,3,qiskit_ai,qiskit_ai,wisq_rules,,5,23,4,23,0,9,5,12,601.9985625306144,mod5_4__qiskit_ai__qiskit_ai__wisq_rules
16442,1357,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_standard__qiskit_ai,3,qiskit_ai,qiskit_standard,qiskit_ai,,5,23,4,23,0,7,7,8,0.9415748193860054,mod5_4__qiskit_ai__qiskit_standard__qiskit_ai
16443,1357,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_standard__qiskit_standard,3,qiskit_ai,qiskit_standard,qiskit_standard,,5,23,4,23,0,7,7,8,0.9159225486218928,mod5_4__qiskit_ai__qiskit_standard__qiskit_standard
16444,1357,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_standard__tket,3,qiskit_ai,qiskit_standard,tket,,5,23,4,23,0,4,5,6,4.201841359958053,mod5_4__qiskit_ai__qiskit_standard__tket
16445,1357,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_standard__wisq_bqskit,3,qiskit_ai,qiskit_standard,wisq_bqskit,,5,23,4,23,0,5,5,6,301.7316034976393,mod5_4__qiskit_ai__qiskit_standard__wisq_bqskit
16446,1357,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__qiskit_standard__wisq_rules,3,qiskit_ai,qiskit_standard,wisq_rules,,5,23,4,23,0,5,5,6,600.7650032835081,mod5_4__qiskit_ai__qiskit_standard__wisq_rules
16447,1356,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__tket__qiskit_ai,3,qiskit_ai,tket,qiskit_ai,,5,23,4,23,0,5,6,7,1.994744244962931,mod5_4__qiskit_ai__tket__qiskit_ai
16448,1356,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__tket__qiskit_standard,3,qiskit_ai,tket,qiskit_standard,,5,23,4,23,0,13,6,19,1.8667093822732568,mod5_4__qiskit_ai__tket__qiskit_standard
16449,1356,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__tket__tket,3,qiskit_ai,tket,tket,,5,23,4,23,0,4,5,6,4.697907748632133,mod5_4__qiskit_ai__tket__tket
16450,1356,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__tket__wisq_bqskit,3,qiskit_ai,tket,wisq_bqskit,,5,23,4,23,0,4,5,6,302.7725719725713,mod5_4__qiskit_ai__tket__wisq_bqskit
16451,1356,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__tket__wisq_rules,3,qiskit_ai,tket,wisq_rules,,5,23,4,23,0,4,5,6,601.833083178848,mod5_4__qiskit_ai__tket__wisq_rules
16452,1359,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_bqskit__qiskit_ai,3,qiskit_ai,wisq_bqskit,qiskit_ai,,5,23,4,23,0,10,6,13,302.70653141476214,mod5_4__qiskit_ai__wisq_bqskit__qiskit_ai
16453,1359,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_bqskit__qiskit_standard,3,qiskit_ai,wisq_bqskit,qiskit_standard,,5,23,4,23,0,13,6,20,302.5154630113393,mod5_4__qiskit_ai__wisq_bqskit__qiskit_standard
16454,1359,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_bqskit__tket,3,qiskit_ai,wisq_bqskit,tket,,5,23,4,23,0,4,5,6,304.78075196873397,mod5_4__qiskit_ai__wisq_bqskit__tket
16455,1359,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_bqskit__wisq_bqskit,3,qiskit_ai,wisq_bqskit,wisq_bqskit,,5,23,4,23,0,9,5,12,603.5296390838921,mod5_4__qiskit_ai__wisq_bqskit__wisq_bqskit
16456,1359,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_bqskit__wisq_rules,3,qiskit_ai,wisq_bqskit,wisq_rules,,5,23,4,23,0,9,5,12,902.5168057521804,mod5_4__qiskit_ai__wisq_bqskit__wisq_rules
16457,1360,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_rules__qiskit_ai,3,qiskit_ai,wisq_rules,qiskit_ai,,5,23,4,23,0,27,7,28,616.0781651260331,mod5_4__qiskit_ai__wisq_rules__qiskit_ai
16458,1360,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_rules__qiskit_standard,3,qiskit_ai,wisq_rules,qiskit_standard,,5,23,4,23,0,7,7,8,615.9128480870277,mod5_4__qiskit_ai__wisq_rules__qiskit_standard
16459,1360,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_rules__tket,3,qiskit_ai,wisq_rules,tket,,5,23,4,23,0,5,5,6,616.5519647905603,mod5_4__qiskit_ai__wisq_rules__tket
16460,1360,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_rules__wisq_bqskit,3,qiskit_ai,wisq_rules,wisq_bqskit,,5,23,4,23,0,8,5,15,916.9486424000934,mod5_4__qiskit_ai__wisq_rules__wisq_bqskit
16461,1360,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_ai__wisq_rules__wisq_rules,3,qiskit_ai,wisq_rules,wisq_rules,,5,23,4,23,0,27,7,28,1215.881455537863,mod5_4__qiskit_ai__wisq_rules__wisq_rules
16462,2061,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_ai__qiskit_ai,3,qiskit_standard,qiskit_ai,qiskit_ai,,5,23,4,23,0,95,45,131,2.6931568617001176,mod5_4__qiskit_standard__qiskit_ai__qiskit_ai
16463,2061,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_ai__qiskit_standard,3,qiskit_standard,qiskit_ai,qiskit_standard,,5,23,4,23,0,95,45,131,2.22953431494534,mod5_4__qiskit_standard__qiskit_ai__qiskit_standard
16464,2061,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_ai__tket,3,qiskit_standard,qiskit_ai,tket,,5,23,4,23,0,59,28,77,3.323608565144241,mod5_4__qiskit_standard__qiskit_ai__tket
16465,2061,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_ai__wisq_bqskit,3,qiskit_standard,qiskit_ai,wisq_bqskit,,5,23,4,23,0,80,20,131,302.8278205022216,mod5_4__qiskit_standard__qiskit_ai__wisq_bqskit
16466,2061,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_ai__wisq_rules,3,qiskit_standard,qiskit_ai,wisq_rules,,5,23,4,23,0,84,35,115,602.247339874506,mod5_4__qiskit_standard__qiskit_ai__wisq_rules
16467,2060,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_standard__qiskit_ai,3,qiskit_standard,qiskit_standard,qiskit_ai,,5,23,4,23,0,96,44,130,1.5735417297109962,mod5_4__qiskit_standard__qiskit_standard__qiskit_ai
16468,2060,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_standard__qiskit_standard,3,qiskit_standard,qiskit_standard,qiskit_standard,,5,23,4,23,0,95,45,131,1.1850358871743083,mod5_4__qiskit_standard__qiskit_standard__qiskit_standard
16469,2060,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_standard__tket,3,qiskit_standard,qiskit_standard,tket,,5,23,4,23,0,59,28,77,2.3250139178708196,mod5_4__qiskit_standard__qiskit_standard__tket
16470,2060,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_standard__wisq_bqskit,3,qiskit_standard,qiskit_standard,wisq_bqskit,,5,23,4,23,0,95,20,153,301.9300783062354,mod5_4__qiskit_standard__qiskit_standard__wisq_bqskit
16471,2060,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__qiskit_standard__wisq_rules,3,qiskit_standard,qiskit_standard,wisq_rules,,5,23,4,23,0,84,33,112,601.1516168545932,mod5_4__qiskit_standard__qiskit_standard__wisq_rules
16472,2059,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__tket__qiskit_ai,3,qiskit_standard,tket,qiskit_ai,,5,23,4,23,0,74,41,90,2.7787868473678827,mod5_4__qiskit_standard__tket__qiskit_ai
16473,2059,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__tket__qiskit_standard,3,qiskit_standard,tket,qiskit_standard,,5,23,4,23,0,105,59,141,2.247985237278044,mod5_4__qiskit_standard__tket__qiskit_standard
16474,2059,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__tket__tket,3,qiskit_standard,tket,tket,,5,23,4,23,0,59,28,77,3.2627177201211452,mod5_4__qiskit_standard__tket__tket
16475,2059,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__tket__wisq_bqskit,3,qiskit_standard,tket,wisq_bqskit,,5,23,4,23,0,73,21,111,302.98690043762326,mod5_4__qiskit_standard__tket__wisq_bqskit
16476,2059,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__tket__wisq_rules,3,qiskit_standard,tket,wisq_rules,,5,23,4,23,0,55,25,70,602.179792416282,mod5_4__qiskit_standard__tket__wisq_rules
16477,2062,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_bqskit__qiskit_ai,3,qiskit_standard,wisq_bqskit,qiskit_ai,,5,23,4,23,0,86,28,136,302.9561817869544,mod5_4__qiskit_standard__wisq_bqskit__qiskit_ai
16478,2062,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_bqskit__qiskit_standard,3,qiskit_standard,wisq_bqskit,qiskit_standard,,5,23,4,23,0,87,32,136,302.57422350440174,mod5_4__qiskit_standard__wisq_bqskit__qiskit_standard
16479,2062,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_bqskit__tket,3,qiskit_standard,wisq_bqskit,tket,,5,23,4,23,0,70,23,113,303.70201038289815,mod5_4__qiskit_standard__wisq_bqskit__tket
16480,2062,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_bqskit__wisq_bqskit,3,qiskit_standard,wisq_bqskit,wisq_bqskit,,5,23,4,23,0,76,18,148,603.1600767737255,mod5_4__qiskit_standard__wisq_bqskit__wisq_bqskit
16481,2062,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_bqskit__wisq_rules,3,qiskit_standard,wisq_bqskit,wisq_rules,,5,23,4,23,0,76,23,131,902.544908114709,mod5_4__qiskit_standard__wisq_bqskit__wisq_rules
16482,2063,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_rules__qiskit_ai,3,qiskit_standard,wisq_rules,qiskit_ai,,5,23,4,23,0,93,43,124,601.8069343436509,mod5_4__qiskit_standard__wisq_rules__qiskit_ai
16483,2063,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_rules__qiskit_standard,3,qiskit_standard,wisq_rules,qiskit_standard,,5,23,4,23,0,93,47,133,601.3527732752264,mod5_4__qiskit_standard__wisq_rules__qiskit_standard
16484,2063,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_rules__tket,3,qiskit_standard,wisq_rules,tket,,5,23,4,23,0,62,27,89,602.4199977722019,mod5_4__qiskit_standard__wisq_rules__tket
16485,2063,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_rules__wisq_bqskit,3,qiskit_standard,wisq_rules,wisq_bqskit,,5,23,4,23,0,66,21,148,901.9955624556168,mod5_4__qiskit_standard__wisq_rules__wisq_bqskit
16486,2063,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_qiskit_standard__wisq_rules__wisq_rules,3,qiskit_standard,wisq_rules,wisq_rules,,5,23,4,23,0,84,35,116,1201.2568966355177,mod5_4__qiskit_standard__wisq_rules__wisq_rules
16487,1755,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_ai__qiskit_ai,3,tket,qiskit_ai,qiskit_ai,,5,23,4,23,0,73,39,79,4.565637928433716,mod5_4__tket__qiskit_ai__qiskit_ai
16488,1755,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_ai__qiskit_standard,3,tket,qiskit_ai,qiskit_standard,,5,23,4,23,0,92,41,128,4.136547153815627,mod5_4__tket__qiskit_ai__qiskit_standard
16489,1755,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_ai__tket,3,tket,qiskit_ai,tket,,5,23,4,23,0,54,28,68,5.174453451298177,mod5_4__tket__qiskit_ai__tket
16490,1755,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_ai__wisq_bqskit,3,tket,qiskit_ai,wisq_bqskit,,5,23,4,23,0,89,21,142,304.7903441321105,mod5_4__tket__qiskit_ai__wisq_bqskit
16491,1755,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_ai__wisq_rules,3,tket,qiskit_ai,wisq_rules,,5,23,4,23,0,52,27,61,604.1312814662233,mod5_4__tket__qiskit_ai__wisq_rules
16492,1754,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_standard__qiskit_ai,3,tket,qiskit_standard,qiskit_ai,,5,23,4,23,0,88,42,118,3.1684124749153852,mod5_4__tket__qiskit_standard__qiskit_ai
16493,1754,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_standard__qiskit_standard,3,tket,qiskit_standard,qiskit_standard,,5,23,4,23,0,91,47,123,2.7035799250006676,mod5_4__tket__qiskit_standard__qiskit_standard
16494,1754,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_standard__tket,3,tket,qiskit_standard,tket,,5,23,4,23,0,60,28,73,3.773962478153408,mod5_4__tket__qiskit_standard__tket
16495,1754,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_standard__wisq_bqskit,3,tket,qiskit_standard,wisq_bqskit,,5,23,4,23,0,72,19,144,303.3355789119378,mod5_4__tket__qiskit_standard__wisq_bqskit
16496,1754,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__qiskit_standard__wisq_rules,3,tket,qiskit_standard,wisq_rules,,5,23,4,23,0,74,34,106,602.6426402265206,mod5_4__tket__qiskit_standard__wisq_rules
16497,1753,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__tket__qiskit_ai,3,tket,tket,qiskit_ai,,5,23,4,23,0,72,37,77,4.139370770193636,mod5_4__tket__tket__qiskit_ai
16498,1753,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__tket__qiskit_standard,3,tket,tket,qiskit_standard,,5,23,4,23,0,93,45,123,3.657284745015204,mod5_4__tket__tket__qiskit_standard
16502,1756,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_bqskit__qiskit_ai,3,tket,wisq_bqskit,qiskit_ai,,5,23,4,23,0,74,25,106,304.27593365497887,mod5_4__tket__wisq_bqskit__qiskit_ai
16503,1756,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_bqskit__qiskit_standard,3,tket,wisq_bqskit,qiskit_standard,,5,23,4,23,0,66,35,99,303.8824766278267,mod5_4__tket__wisq_bqskit__qiskit_standard
16507,1757,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_rules__qiskit_ai,3,tket,wisq_rules,qiskit_ai,,5,23,4,23,0,53,32,67,603.3047704901546,mod5_4__tket__wisq_rules__qiskit_ai
16508,1757,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_tket__wisq_rules__qiskit_standard,3,tket,wisq_rules,qiskit_standard,,5,23,4,23,0,79,46,100,603.1226409738883,mod5_4__tket__wisq_rules__qiskit_standard
16512,823,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_ai__qiskit_ai,3,wisq_bqskit,qiskit_ai,qiskit_ai,,5,23,4,23,0,88,28,157,303.4652403406799,mod5_4__wisq_bqskit__qiskit_ai__qiskit_ai
16513,823,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_ai__qiskit_standard,3,wisq_bqskit,qiskit_ai,qiskit_standard,,5,23,4,23,0,82,29,134,303.0942166754976,mod5_4__wisq_bqskit__qiskit_ai__qiskit_standard
16514,823,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_ai__tket,3,wisq_bqskit,qiskit_ai,tket,,5,23,4,23,0,68,19,122,304.23518225643784,mod5_4__wisq_bqskit__qiskit_ai__tket
16515,823,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_ai__wisq_bqskit,3,wisq_bqskit,qiskit_ai,wisq_bqskit,,5,23,4,23,0,89,19,157,604.1687505049631,mod5_4__wisq_bqskit__qiskit_ai__wisq_bqskit
16516,823,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_ai__wisq_rules,3,wisq_bqskit,qiskit_ai,wisq_rules,,5,23,4,23,0,83,27,156,903.0859669391066,mod5_4__wisq_bqskit__qiskit_ai__wisq_rules
16517,822,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_standard__qiskit_ai,3,wisq_bqskit,qiskit_standard,qiskit_ai,,5,23,4,23,0,77,28,129,302.2436731318012,mod5_4__wisq_bqskit__qiskit_standard__qiskit_ai
16518,822,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_standard__qiskit_standard,3,wisq_bqskit,qiskit_standard,qiskit_standard,,5,23,4,23,0,79,29,130,301.83718056231737,mod5_4__wisq_bqskit__qiskit_standard__qiskit_standard
16519,822,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_standard__tket,3,wisq_bqskit,qiskit_standard,tket,,5,23,4,23,0,61,19,112,303.27829350624233,mod5_4__wisq_bqskit__qiskit_standard__tket
16520,822,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_standard__wisq_bqskit,3,wisq_bqskit,qiskit_standard,wisq_bqskit,,5,23,4,23,0,86,21,159,602.6903808219358,mod5_4__wisq_bqskit__qiskit_standard__wisq_bqskit
16521,822,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__qiskit_standard__wisq_rules,3,wisq_bqskit,qiskit_standard,wisq_rules,,5,23,4,23,0,75,27,127,901.8474467098712,mod5_4__wisq_bqskit__qiskit_standard__wisq_rules
16522,821,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__tket__qiskit_ai,3,wisq_bqskit,tket,qiskit_ai,,5,23,4,23,0,75,23,127,303.48208621982485,mod5_4__wisq_bqskit__tket__qiskit_ai
16523,821,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__tket__qiskit_standard,3,wisq_bqskit,tket,qiskit_standard,,5,23,4,23,0,81,29,128,303.14566343370825,mod5_4__wisq_bqskit__tket__qiskit_standard
16527,824,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_ai,3,wisq_bqskit,wisq_bqskit,qiskit_ai,,5,23,4,23,0,85,22,128,603.6739971758798,mod5_4__wisq_bqskit__wisq_bqskit__qiskit_ai
16528,824,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_standard,3,wisq_bqskit,wisq_bqskit,qiskit_standard,,5,23,4,23,0,79,28,124,603.3274276116863,mod5_4__wisq_bqskit__wisq_bqskit__qiskit_standard
16532,825,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_ai,3,wisq_bqskit,wisq_rules,qiskit_ai,,5,23,4,23,0,88,23,152,902.6404786398634,mod5_4__wisq_bqskit__wisq_rules__qiskit_ai
16533,825,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_standard,3,wisq_bqskit,wisq_rules,qiskit_standard,,5,23,4,23,0,79,29,130,902.3504557786508,mod5_4__wisq_bqskit__wisq_rules__qiskit_standard
16537,1265,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_ai__qiskit_ai,3,wisq_rules,qiskit_ai,qiskit_ai,,5,23,4,23,0,83,45,102,602.7776826629415,mod5_4__wisq_rules__qiskit_ai__qiskit_ai
16538,1265,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_ai__qiskit_standard,3,wisq_rules,qiskit_ai,qiskit_standard,,5,23,4,23,0,86,47,122,602.3277360359207,mod5_4__wisq_rules__qiskit_ai__qiskit_standard
16539,1265,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_ai__tket,3,wisq_rules,qiskit_ai,tket,,5,23,4,23,0,38,21,49,603.4826536811888,mod5_4__wisq_rules__qiskit_ai__tket
16540,1265,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_ai__wisq_bqskit,3,wisq_rules,qiskit_ai,wisq_bqskit,,5,23,4,23,0,87,21,166,903.153425696306,mod5_4__wisq_rules__qiskit_ai__wisq_bqskit
16541,1265,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_ai__wisq_rules,3,wisq_rules,qiskit_ai,wisq_rules,,5,23,4,23,0,81,35,92,1202.2803886393085,mod5_4__wisq_rules__qiskit_ai__wisq_rules
16542,1264,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_standard__qiskit_ai,3,wisq_rules,qiskit_standard,qiskit_ai,,5,23,4,23,0,87,46,123,600.995064993389,mod5_4__wisq_rules__qiskit_standard__qiskit_ai
16543,1264,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_standard__qiskit_standard,3,wisq_rules,qiskit_standard,qiskit_standard,,5,23,4,23,0,95,49,135,600.4890242600814,mod5_4__wisq_rules__qiskit_standard__qiskit_standard
16544,1264,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_standard__tket,3,wisq_rules,qiskit_standard,tket,,5,23,4,23,0,50,21,69,601.6460402952507,mod5_4__wisq_rules__qiskit_standard__tket
16545,1264,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_standard__wisq_bqskit,3,wisq_rules,qiskit_standard,wisq_bqskit,,5,23,4,23,0,64,21,129,901.3948331810534,mod5_4__wisq_rules__qiskit_standard__wisq_bqskit
16546,1264,mod5_4,28,mod5_4,feynman,benchmarks/ai_transpile/qasm/feynman/mod5_4.qasm,chain3_wisq_rules__qiskit_standard__wisq_rules,3,wisq_rules,qiskit_standard,wisq_rules,,5,23,4,23,0,77,35,108,1200.4621099717915,mod5_4__wisq_rules__qiskit_standard__wisq_rules
